Product Name,Category,Total Qty,Wishlists,Buy Price,Sell Price,URL,Barcode,Manufacturer SKU,ASIN,MSRP,Brand,Weight,Description,Max Qty,Domestic Only,Tax Exempt
Skyblade of the Legion - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skyblade_of_the_legion__foil/1539093,,,B075RL4LDB,0.00,"",0.005,"",4,,false
Slash of Talons - Foil,Ixalan,0,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/slash_of_talons__foil/1539103,,,B075RL4MJ7,0.00,"",0.005,"",4,,false
Spike-Tailed Ceratops - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spiketailed_ceratops__foil/1539113,,,B075RNXB9D,0.00,"",0.005,"",4,,false
Steadfast Armasaur - Foil,Ixalan,1,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/steadfast_armasaur__foil/1539123,,,B075RNXFP4,0.00,"",0.005,"",4,,false
Storm Fleet Pyromancer - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_fleet_pyromancer__foil/1539133,,,B075RSHJK5,0.00,"",0.005,"",4,,false
Storm Sculptor - Foil,Ixalan,4,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/storm_sculptor__foil/1539143,,,B075RNHS92,0.00,"",0.005,"",4,,false
Swamp (269) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swamp_269__foil/1539153,,,B075RP69C8,0.00,"",0.005,"",4,,false
Swamp (270) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swamp_270__foil/1539163,,,B075RLKJNH,0.00,"",0.005,"",4,,false
Swamp (271) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swamp_271__foil/1539173,,,B075RPLVRD,0.00,"",0.005,"",4,,false
Tempest Caller - Foil,Ixalan,3,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tempest_caller__foil/1539183,,,B075RMW6VC,0.00,"",0.005,"",4,,false
Territorial Hammerskull - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/territorial_hammerskull__foil/1539193,,,B075RP4R1L,0.00,"",0.005,"",4,,false
Unknown Shores - Foil,Ixalan,0,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/unknown_shores__foil/1539203,,,B075RPKH3V,0.00,"",0.005,"",4,,false
Vampire's Zeal - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vampires_zeal__foil/1539213,,,B075RX1XGN,0.00,"",0.005,"",4,,false
Vance's Blasting Cannons // Spitfire Bastion - Foil,Ixalan,2,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vances_blasting_cannons__spitfire_bastion__foil/1539223,,,B075RP49CC,0.00,"",0.005,"",4,,false
Verdant Rebirth - Foil,Ixalan,3,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/verdant_rebirth__foil/1539233,,,B075RSZS83,0.00,"",0.005,"",4,,false
Vineshaper Mystic - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vineshaper_mystic__foil/1539243,,,B075RQGNHT,0.00,"",0.005,"",4,,false
Watertrap Weaver - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/watertrap_weaver__foil/1539253,,,B075RRXKZ2,0.00,"",0.005,"",4,,false
Wind Strider - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wind_strider__foil/1539263,,,B075RQ678W,0.00,"",0.005,"",4,,false
Bonded Horncrest - Foil,Ixalan,2,0,0.00,0.75,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/bonded_horncrest__foil/1539273,,,B075RMPZ1T,0.00,"",0.005,"",4,,false
Contract Killing - Foil,Ixalan,4,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/contract_killing__foil/1539283,,,B075RTLD4K,0.00,"",0.005,"",4,,false
Costly Plunder - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/costly_plunder__foil/1539293,,,B075RQMRG1,0.00,"",0.005,"",4,,false
Dark Nourishment - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dark_nourishment__foil/1539303,,,B075RSBGBY,0.00,"",0.005,"",4,,false
Dire Fleet Interloper - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dire_fleet_interloper__foil/1539313,,,B075RHMQJ1,0.00,"",0.005,"",4,,false
Dive Down - Foil,Ixalan,2,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dive_down__foil/1539323,,,B075RQ6CVM,0.00,"",0.005,"",4,,false
Dual Shot - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dual_shot__foil/1539333,,,B075RMJBGP,0.00,"",0.005,"",4,,false
Heartless Pillage - Foil,Ixalan,1,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/heartless_pillage__foil/1539343,,,B075RQ9WFJ,0.00,"",0.005,"",4,,false
Jade Guardian - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/jade_guardian__foil/1539353,,,B075RQDYKG,0.00,"",0.005,"",4,,false
Mountain (273) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/mountain_273__foil/1539363,,,B075RJN5ZC,0.00,"",0.005,"",4,,false
Plains (261) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/plains_261__foil/1539373,,,B075RMKXC3,0.00,"",0.005,"",4,,false
Plains (262) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/plains_262__foil/1539383,,,B075RTH8K2,0.00,"",0.005,"",4,,false
Rigging Runner - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rigging_runner__foil/1539393,,,B075RVSHYF,0.00,"",0.005,"",4,,false
Ritual of Rejuvenation - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/ritual_of_rejuvenation__foil/1539403,,,B075RSBV42,0.00,"",0.005,"",4,,false
Siren Lookout - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/siren_lookout__foil/1539413,,,B075RT5N27,0.00,"",0.005,"",4,,false
Skulduggery - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skulduggery__foil/1539423,,,B075RRJP5P,0.00,"",0.005,"",4,,false
Skymarch Bloodletter - Foil,Ixalan,0,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/skymarch_bloodletter__foil/1539433,,,B075RRG5B1,0.00,"",0.005,"",4,,false
Spreading Rot - Foil,Ixalan,3,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spreading_rot__foil/1539443,,,B075RRLS57,0.00,"",0.005,"",4,,false
Sunrise Seeker - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunrise_seeker__foil/1539453,,,B075RTBHY2,0.00,"",0.005,"",4,,false
Swamp (268) - Foil,Ixalan,0,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swamp_268__foil/1539463,,,B075RNM4CP,0.00,"",0.005,"",4,,false
Sword-Point Diplomacy - Foil,Ixalan,3,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swordpoint_diplomacy__foil/1539473,,,B075RLXCCZ,0.00,"",0.005,"",4,,false
Vanquish the Weak - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vanquish_the_weak__foil/1539483,,,B075RPSWLF,0.00,"",0.005,"",4,,false
Fiery Cannonade,Ixalan,16,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/fiery_cannonade/1539493,,,B075RQJSPB,0.00,"",0.005,"",4,,false
Nest Robber,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/nest_robber/1539503,,,B075RJT3WR,0.00,"",0.005,"",4,,false
Sure Strike,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sure_strike/1539513,,,B075RTKCXV,0.00,"",0.005,"",4,,false
Swashbuckling,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swashbuckling/1539523,,,B075RJYMC7,0.00,"",0.005,"",4,,false
Thrash of Raptors,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thrash_of_raptors/1539533,,,B075RTV1N6,0.00,"",0.005,"",4,,false
Tilonalli's Knight,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tilonallis_knight/1539543,,,B075RT7668,0.00,"",0.005,"",4,,false
Fiery Cannonade - Foil,Ixalan,1,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/fiery_cannonade__foil/1539553,,,B075RNTX7D,0.00,"",0.005,"",4,,false
Nest Robber - Foil,Ixalan,4,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/nest_robber__foil/1539563,,,B075RS1GTB,0.00,"",0.005,"",4,,false
Sure Strike - Foil,Ixalan,2,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sure_strike__foil/1539573,,,B075RNNRBR,0.00,"",0.005,"",4,,false
Swashbuckling - Foil,Ixalan,6,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swashbuckling__foil/1539583,,,B075RQ6D8P,0.00,"",0.005,"",4,,false
Thrash of Raptors - Foil,Ixalan,1,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thrash_of_raptors__foil/1539593,,,B075RRRR7V,0.00,"",0.005,"",4,,false
Tilonalli's Knight - Foil,Ixalan,0,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tilonallis_knight__foil/1539603,,,B075RX69CL,0.00,"",0.005,"",4,,false
Castaway's Despair - Planeswalker Deck Exclusive,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/castaways_despair__planeswalker_deck_exclusive/1539613,,,B076649SNK,0.00,"",0.005,"",4,,false
Grasping Current - Planeswalker Deck Exclusive,Ixalan,9,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/grasping_current__planeswalker_deck_exclusive/1539623,,,B07664VP3Q,0.00,"",0.005,"",4,,false
Huatli's Snubhorn - Planeswalker Deck Exclusive,Ixalan,59,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/huatlis_snubhorn__planeswalker_deck_exclusive/1539633,,,B07664TGP1,0.00,"",0.005,"",4,,false
Huatli's Spurring - Planeswalker Deck Exclusive,Ixalan,14,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/huatlis_spurring__planeswalker_deck_exclusive/1539643,,,B07664F3P6,0.00,"",0.005,"",4,,false
"Huatli, Dinosaur Knight - Foil - Planeswalker Deck Exclusive",Ixalan,4,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/huatli_dinosaur_knight__foil__planeswalker_deck_exclusive/1539653,"","",B076655RJT,0.00,"",0.005,"",4,false,false
Jace's Sentinel - Planeswalker Deck Exclusive,Ixalan,9,0,0.00,0.50,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/jaces_sentinel__planeswalker_deck_exclusive/1539663,,,B0766524YJ,0.00,"",0.005,"",4,,false
"Jace, Ingenious Mind-Mage - Foil - Planeswalker Deck Exclusive",Ixalan,0,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/jace_ingenious_mindmage__foil__planeswalker_deck_exclusive/1539673,"","",B07663LHX6,0.00,"",0.005,"",4,false,false
Sun-Blessed Mount - Planeswalker Deck Exclusive,Ixalan,12,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunblessed_mount__planeswalker_deck_exclusive/1539683,,,B076643Y18,0.00,"",0.005,"",4,,false
Woodland Stream (Ixalan) - Planeswalker Deck Exclusive,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/woodland_stream_ixalan__planeswalker_deck_exclusive/1539693,,,B076642Q4H,0.00,"",0.005,"",4,,false
Stone Quarry (Ixalan) - Planeswalker Deck Exclusive,Ixalan,60,0,0.00,0.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/stone_quarry_ixalan__planeswalker_deck_exclusive/1539703,,"",B07664PDGM,0.00,"",0.005,"",4,,false
Admiral Beckett Brass - Foil - Prerelease Promo,Ixalan,0,0,0.00,5.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/admiral_beckett_brass__foil__prerelease_promo/1545183,,,B07J2TX4QC,0.00,"",0.005,"",4,,false
Boneyard Parley - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/boneyard_parley__foil__prerelease_promo/1545193,,,B07J2TK4QV,0.00,"",0.005,"",4,,false
Carnage Tyrant - Foil - Prerelease Promo,Ixalan,0,0,0.00,14.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/carnage_tyrant__foil__prerelease_promo/1545203,,,B07J2TPQWH,0.00,"",0.005,"",4,,false
"Gishath, Sun's Avatar - Foil - Prerelease Promo",Ixalan,0,0,0.00,24.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/gishath_suns_avatar__foil__prerelease_promo/1545213,,,B07J2TSZ7Q,0.00,"",0.005,"",4,,false
Rowdy Crew - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rowdy_crew__foil__prerelease_promo/1545223,,,B07J2TTN12,0.00,"",0.005,"",4,,false
Star of Extinction - Foil - Prerelease Promo,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/star_of_extinction__foil__prerelease_promo/1545233,,,B07J2STWT3,0.00,"",0.005,"",4,,false
"Tishana, Voice of Thunder - Foil - Prerelease Promo",Ixalan,0,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tishana_voice_of_thunder__foil__prerelease_promo/1545243,,,B07J2SZR2H,0.00,"",0.005,"",4,,false
"Jace, Cunning Castaway - Foil - Prerelease Promo",Ixalan,0,0,0.00,9.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/jace_cunning_castaway__foil__prerelease_promo/1545253,,,B07J2TX33D,0.00,"",0.005,"",4,,false
"Huatli, Warrior Poet - Foil - Prerelease Promo",Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/huatli_warrior_poet__foil__prerelease_promo/1545263,,,B07J2T68GY,0.00,"",0.005,"",4,,false
Wakening Sun's Avatar - Foil - Prerelease Promo,Ixalan,1,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/wakening_suns_avatar__foil__prerelease_promo/1545273,,,B07J2WBR4L,0.00,"",0.005,"",4,,false
Overflowing Insight - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/overflowing_insight__foil__prerelease_promo/1545283,,,B07J2SJTN4,0.00,"",0.005,"",4,,false
"Vona, Butcher of Magan - Foil - Prerelease Promo",Ixalan,0,0,0.00,9.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vona_butcher_of_magan__foil__prerelease_promo/1545293,,,B07J2W1XKD,0.00,"",0.005,"",4,,false
"Vraska, Relic Seeker - Foil - Prerelease Promo",Ixalan,0,0,0.00,11.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vraska_relic_seeker__foil__prerelease_promo/1545303,,,B07J2SQP9R,0.00,"",0.005,"",4,,false
Dire Fleet Ravager - Foil - Prerelease Promo,Ixalan,0,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dire_fleet_ravager__foil__prerelease_promo/1545313,,,B07J2TDGK4,0.00,"",0.005,"",4,,false
Axis of Mortality - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/axis_of_mortality__foil__prerelease_promo/1545323,,,B07J2TFPT1,0.00,"",0.005,"",4,,false
Arcane Adaptation - Foil - Prerelease Promo,Ixalan,0,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/arcane_adaptation__foil__prerelease_promo/1545333,,,B07J2V7L93,0.00,"",0.005,"",4,,false
Ashes of the Abhorrent - Foil - Prerelease Promo,Ixalan,2,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/ashes_of_the_abhorrent__foil__prerelease_promo/1545343,,,B07J2TJ5QR,0.00,"",0.005,"",4,,false
Daring Saboteur - Foil - Prerelease Promo,Ixalan,1,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/daring_saboteur__foil__prerelease_promo/1545353,,,B07J2W4TT7,0.00,"",0.005,"",4,,false
Herald of Secret Streams - Foil - Prerelease Promo,Ixalan,0,1,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/herald_of_secret_streams__foil__prerelease_promo/1545363,,,B07J2TWPL2,0.00,"",0.005,"",4,,false
Kinjalli's Sunwing - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/kinjallis_sunwing__foil__prerelease_promo/1545373,,,B07J2VKKJZ,0.00,"",0.005,"",4,,false
"Kopala, Warden of Waves - Foil - Prerelease Promo",Ixalan,0,0,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/kopala_warden_of_waves__foil__prerelease_promo/1545383,,,B07J2VR43D,0.00,"",0.005,"",4,,false
"Mavren Fein, Dusk Apostle - Foil - Prerelease Promo",Ixalan,0,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/mavren_fein_dusk_apostle__foil__prerelease_promo/1545393,,,B07J2TKF7T,0.00,"",0.005,"",4,,false
Priest of the Wakening Sun - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/priest_of_the_wakening_sun__foil__prerelease_promo/1545403,,,B07J2VMKC8,0.00,"",0.005,"",4,,false
Angrath's Marauders - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/angraths_marauders__foil__prerelease_promo/1545423,,,B07J2V6MXW,0.00,"",0.005,"",4,,false
Bishop of Rebirth - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/bishop_of_rebirth__foil__prerelease_promo/1545433,,,B07J2V68F2,0.00,"",0.005,"",4,,false
Bloodcrazed Paladin - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/bloodcrazed_paladin__foil__prerelease_promo/1545443,,,B07J2TRSF5,0.00,"",0.005,"",4,,false
Burning Sun's Avatar - Foil - Prerelease Promo,Ixalan,1,0,0.00,1.25,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/burning_suns_avatar__foil__prerelease_promo/1545453,,,B07J2TV6D4,0.00,"",0.005,"",4,,false
Captain Lannery Storm - Foil - Prerelease Promo,Ixalan,2,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/captain_lannery_storm__foil__prerelease_promo/1545463,,,B07J2SSL52,0.00,"",0.005,"",4,,false
Deadeye Tracker - Foil - Prerelease Promo,Ixalan,1,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/deadeye_tracker__foil__prerelease_promo/1545473,,,B07J2T3VLH,0.00,"",0.005,"",4,,false
Deeproot Champion - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/deeproot_champion__foil__prerelease_promo/1545483,,,B07J2NNY5S,0.00,"",0.005,"",4,,false
Dragonskull Summit - Foil - Prerelease Promo,Ixalan,1,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dragonskull_summit__foil__prerelease_promo/1545493,"","",B07J2SGH7N,0.00,"",0.005,"",4,false,false
Dreamcaller Siren - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dreamcaller_siren__foil__prerelease_promo/1545503,,,B07J2TMFJ5,0.00,"",0.005,"",4,,false
Drowned Catacomb - Foil - Prerelease Promo,Ixalan,0,0,0.00,9.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/drowned_catacomb__foil__prerelease_promo/1545513,"","",B07J2T6Y8D,0.00,"",0.005,"",4,false,false
Emperor's Vanguard - Foil - Prerelease Promo,Ixalan,1,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/emperors_vanguard__foil__prerelease_promo/1545523,,,B07J2TQQGX,0.00,"",0.005,"",4,,false
Entrancing Melody - Foil - Prerelease Promo,Ixalan,0,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/entrancing_melody__foil__prerelease_promo/1545533,,,B07J2VFPSQ,0.00,"",0.005,"",4,,false
Fathom Fleet Captain - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/fathom_fleet_captain__foil__prerelease_promo/1545543,,,B07J2VN443,0.00,"",0.005,"",4,,false
Glacial Fortress - Foil - Prerelease Promo,Ixalan,0,0,0.00,14.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/glacial_fortress__foil__prerelease_promo/1545553,"","",B07J2V34TY,0.00,"",0.005,"",4,false,false
Goring Ceratops - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/goring_ceratops__foil__prerelease_promo/1545563,,,B07J2TSWB9,0.00,"",0.005,"",4,,false
Hostage Taker - Foil - Prerelease Promo,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/hostage_taker__foil__prerelease_promo/1545573,,,B07J2TJ5QC,0.00,"",0.005,"",4,,false
Revel in Riches - Foil - Prerelease Promo,Ixalan,1,0,0.00,5.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/revel_in_riches__foil__prerelease_promo/1545583,,,B07J2V21F5,0.00,"",0.005,"",4,,false
Ripjaw Raptor - Foil - Prerelease Promo,Ixalan,2,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/ripjaw_raptor__foil__prerelease_promo/1545593,,,B07J2V3Z7R,0.00,"",0.005,"",4,,false
River's Rebuke - Foil - Prerelease Promo,Ixalan,1,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rivers_rebuke__foil__prerelease_promo/1545603,,,B07J2SKDPN,0.00,"",0.005,"",4,,false
Rootbound Crag - Foil - Prerelease Promo,Ixalan,1,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rootbound_crag__foil__prerelease_promo/1545613,"","",B07J2WXVX8,0.00,"",0.005,"",4,false,false
Ruin Raider - Foil - Prerelease Promo,Ixalan,3,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/ruin_raider__foil__prerelease_promo/1545623,,,B07J2T2K9S,0.00,"",0.005,"",4,,false
Sanguine Sacrament - Foil - Prerelease Promo,Ixalan,2,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sanguine_sacrament__foil__prerelease_promo/1545633,,,B07J2SGH7S,0.00,"",0.005,"",4,,false
Settle the Wreckage - Foil - Prerelease Promo,Ixalan,1,0,0.00,11.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/settle_the_wreckage__foil__prerelease_promo/1545643,,,B07J2SZXSL,0.00,"",0.005,"",4,,false
Shapers' Sanctuary - Foil - Prerelease Promo,Ixalan,0,0,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shapers_sanctuary__foil__prerelease_promo/1545653,,,B07J2S9VHD,0.00,"",0.005,"",4,,false
Sorcerous Spyglass - Foil - Prerelease Promo,Ixalan,0,0,0.00,9.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sorcerous_spyglass__foil__prerelease_promo/1545663,,,B07J2SZXSM,0.00,"",0.005,"",4,,false
